Time,Points:0,Points:1,Points:2,Raw Length,Raw Velocity,Smoothed:0,Smoothed:1,Smoothed Length,Smoothed Velocity
0.0,50.0,0.0,0,0.0,0.0,50.00000000000007,0.0,0.0,0.0
0.25,50.0,0.0,0,0.0,0.0,50.00000000000007,0.0,0.0,0.0
0.5,50.0,0.0,0,0.0,0.0,50.00000000000007,0.0,0.0,0.0
0.75,50.0,0.0,0,0.0,0.0,50.00000000000007,0.0,0.0,0.0
1.0,50.0,0.0,0,0.0,0.0,50.000000000000064,0.0,7.105427357601002e-15,2.842170943040401e-14
1.25,50.0,0.0,0,0.0,0.0,50.00000000000296,0.0,2.9061197892588098e-12,1.1596057447604835e-11
1.5,50.0,0.0,0,0.0,0.0,50.00000000000296,0.0,2.9061197892588098e-12,0.0
1.75,50.0,0.0,0,0.0,0.0,50.00000000000296,0.0,2.9061197892588098e-12,0.0
2.0,50.0,0.0,0,0.0,0.0,50.00000000000296,0.0,2.9061197892588098e-12,0.0
2.25,50.0,0.0,0,0.0,0.0,50.00000000000296,0.0,2.9061197892588098e-12,0.0
2.5,50.0,0.0,0,0.0,0.0,50.00000000000296,0.0,2.9061197892588098e-12,0.0
2.75,50.0,0.0,0,0.0,0.0,50.00000000000296,0.0,2.9061197892588098e-12,0.0
3.0,50.0,0.0,0,0.0,0.0,50.00000000000296,0.0,2.9061197892588098e-12,0.0
3.25,50.0,0.0,0,0.0,0.0,50.00000000000296,0.0,2.9061197892588098e-12,0.0
