time,DJ_over_J,DJint,Fy,Jint,external_work,fracture_energy,kinetic_energy,max_disp_y,preset_ext_work,strain_energy
0,0,0,0,0,0,0,0,0,0,0
5e-08,17.684210526316,2.2234614865425e-21,4.3368089205703,1.2573145310806e-22,1.2192041167433e-05,0,5.6003437547727e-05,1.406030760689e-06,0.00027973284711091,1.1453073879323e-05
1e-07,16.969696969697,5.9292306307801e-20,18.342275045206,3.494010907424e-21,0.0001605410200344,0,0.0004666209950969,5.4533305988524e-06,0.0010845223179898,0.00016349561537896
1.5e-07,10.468085106383,2.0837010502456e-19,41.547834995955,1.9905274260476e-20,0.00068645238753786,0,0.0011734447164719,1.1797710666696e-05,0.0023441318890961,0.00070367739222995
2e-07,9.68,4.0996394647108e-19,68.580986250816,4.2351647362715e-20,0.001718366083841,0,0.0018001152428696,1.9368915794624e-05,0.0038415198941795,0.0016823444124126
2.5e-07,77.333333333333,3.93023287526e-19,92.984211824122,5.0821976835258e-21,0.0031305849498928,0,0.0022467123604745,2.7077367912421e-05,0.0053529934611153,0.0028115495946379
3e-07,-7.0588235294118,4.0657581468206e-19,109.61251549823,-5.7598240413292e-20,0.0046207264080553,0,0.0026678013315138,3.4099001376431e-05,0.0067058771404296,0.0037005083296037
3.5e-07,-2.5454545454545,4.7433845046241e-19,116.01830184301,-1.8634724839595e-19,0.0059170748297076,0,0.0032166353981438,4.0058288368224e-05,0.007817673816752,0.0041943696914077
4e-07,-3.9459459459459,4.9466724119651e-19,112.93537226845,-1.2536087619364e-19,0.0069247908388249,0,0.003855485763742,4.5055833613133e-05,0.0087052877172367,0.0044454031664692
4.5e-07,-3.1,2.1006417091907e-19,103.74728000347,-6.7762635780344e-20,0.007715764557983,0,0.0044367171774131,4.9544618021793e-05,0.0094635014058274,0.0046868557863556
5e-07,-3.3333333333333,-1.3552527156069e-19,93.166479051295,4.0657581468206e-20,0.0084261809040827,0,0.0049079289755983,5.410938700028e-05,0.010221786596221,0.0050125287169152
5.5e-07,16.285714285714,-3.8624702394796e-19,85.598949718671,-2.371692252312e-20,0.0091777647202164,0,0.0053668505535379,5.9232268997672e-05,0.011094988934455,0.0053958915187976
6e-07,26,-8.8091426514447e-19,83.748547052385,-3.3881317890172e-20,0.010061437826671,0,0.0059165652145343,6.5125548030758e-05,0.012144424907455,0.0058473920124212
6.5e-07,19.333333333333,-1.572093150104e-18,87.905186462796,-8.1315162936413e-20,0.011136837763933,0,0.006530335630266,7.1682220902821e-05,0.013361362784346,0.0064552580330025
7e-07,-248,-1.6805133673525e-18,96.105992190971,6.7762635780344e-21,0.012407157261621,0,0.0070995877179661,7.8549150747224e-05,0.014676527918371,0.0072534911734999
7.5e-07,-68.666666666667,-1.3959102970751e-18,105.05183828243,2.0328790734103e-20,0.013793858482437,0,0.0075844142061161,8.5283733269207e-05,0.015990191405322,0.0081149710040334
8e-07,11.285714285714,-1.0706496453294e-18,111.41089908011,-9.4867690092482e-20,0.015160169197034,0,0.00806039700994,9.1528658155024e-05,0.017210716609347,0.0088366342932766
8.5e-07,3.6,-7.3183646642772e-19,113.02999574685,-2.0328790734103e-19,0.016383072176002,0,0.0086091819044619,9.7138783648468e-05,0.018287332438964,0.0093261464141865
9e-07,1.8333333333333,-4.4723339615027e-19,109.63573366135,-2.4394548880924e-19,0.017417388030891,0,0.0092095986336845,0.00010221758232715,0.019225870863281,0.0096675566746018
9.5e-07,9,1.2197274440462e-19,102.81131173241,1.3552527156069e-20,0.018303316856178,0,0.0097732119864782,0.00010705762940837,0.020082950988543,0.010003079707888
1e-06,-5,4.7433845046241e-19,95.303232868885,-9.4867690092482e-20,0.019126533129792,0,0.010266802271312,0.00011201553989395,0.020942048910894,0.010394814595035
1.05e-06,-0.71232876712329,3.5236570605779e-19,89.947300058674,-4.9466724119651e-19,0.01997587742079,0,0.010753130642333,0.00011737347172064,0.021881186604885,0.010828139249418
1.1e-06,-0.32592592592593,2.9815559743351e-19,88.623467726961,-9.1479558303464e-19,0.02092328688101,0,0.011301049866348,0.00012323992755643,0.022944449554559,0.01131175880207
1.15e-06,1.5813953488372,9.2157184661268e-19,91.616885317466,5.8275866771096e-19,0.022012853448376,0,0.011892961614268,0.00012952359139428,0.024127503769921,0.011907360636548
1.2e-06,0.43870967741935,1.8431436932254e-18,97.596336919251,4.2012834183813e-18,0.023242988157064,0,0.012453371025468,0.00013598396874875,0.025381676192643,0.012639380657387
1.25e-06,2.047619047619,-3.4965520062658e-18,104.18693434334,-1.7076184216647e-18,0.024554194817383,0,0.012953391698144,0.00014233368296367,0.026634174915502,0.013416485322776
1.3e-06,0.48992443324937,-1.0543866127422e-17,108.8988272741,-2.1521413123837e-17,0.025847632490651,0,0.013447053077017,0.00014835007619114,0.027816246504423,0.014089170322843
1.35e-06,-0.9568,8.1044112393291e-18,110.05479493325,-8.470329472543e-18,0.027033610939842,0,0.013994377628052,0.00015395371505015,0.028888540100666,0.014586644831866
1.4e-06,0.58912655971479,5.3749322700969e-17,107.37594080941,9.1235612814655e-17,0.028076176988803,0,0.014580314980152,0.00015922712915897,0.029854451980811,0.014969975043383
1.45e-06,0.079803416803183,9.2428235204389e-18,102.02479723662,1.1581989707576e-16,0.029002007480954,0,0.015138645786464,0.00016437148515072,0.030757042984231,0.015347152127907
1.5e-06,0.77380664506456,-2.168404344971e-16,96.11289153135,-2.8022560400603e-16,0.029875921976329,0,0.015643624059462,0.000169622164341,0.031661357884264,0.01576776276098
1.55e-06,0.31780592864543,-2.3697948985102e-16,91.876630070156,-7.4567359665406e-16,0.030770102311556,0,0.016142844135801,0.00017515783378861,0.03262928854557,0.016222562267296
1.6e-06,1.6071404376397,6.4301320344684e-16,90.839547485162,4.0009770670146e-16,0.031744883612847,0,0.016689760729833,0.00018103732544828,0.033696596342396,0.016719115776413
1.65e-06,0.46915991742099,1.601529239087e-15,93.271734957105,3.4136105400706e-15,0.032836154052425,0,0.017271274881941,0.00018718570259503,0.034860540957425,0.017305712975854
1.7e-06,-0.32318532145391,-7.2855675485595e-16,98.135717340574,2.2543002620862e-15,0.034041073304665,0,0.017828250640214,0.00019343109163853,0.036082316965995,0.01800147981961
